date,entry_date,exit_date,ticker,signal,signal_quality,confidence,expected_return,position_pct,regime_mult,regime_state,vix_at_trade,entry_price,exit_price,holding_days,net_pnl,sector
2021-06-17,2021-06-18,2021-06-25,MSFT,LONG,MEDIUM,61.97,0.53,15.0,1.0,bull,17.8,250.2051,254.3799,5,122.74,XLK
2021-06-18,2021-06-21,2021-06-28,MSFT,LONG,MEDIUM,61.97,0.69,15.0,1.0,neutral,20.7,250.3883,257.9314,5,220.93,XLK
2021-06-21,2021-06-22,2021-06-29,MSFT,LONG,MEDIUM,61.97,0.69,15.0,1.0,bull,17.9,253.183,260.5037,5,213.82,XLK
2021-06-24,2021-06-25,2021-07-02,MSFT,LONG,MEDIUM,60.71,0.61,15.0,1.0,bull,16.0,256.5656,266.5029,5,289.15,XLK
2021-07-08,2021-07-09,2021-07-16,MSFT,LONG,MEDIUM,61.82,0.66,15.0,1.0,bull,19.0,265.7111,269.4784,5,106.49,XLK
2021-07-16,2021-07-19,2021-07-26,MSFT,LONG,MEDIUM,60.63,0.62,15.0,1.0,bull,18.5,268.8045,277.4452,5,242.31,XLK
2021-07-19,2021-07-20,2021-07-27,MSFT,LONG,MEDIUM,62.65,0.81,15.0,1.0,neutral,22.5,267.9372,275.0359,5,199.39,XLK
2021-07-21,2021-07-22,2021-07-29,MSFT,LONG,MEDIUM,60.6,0.54,15.0,1.0,bull,17.9,273.5364,274.9975,5,40.14,XLK
2021-07-22,2021-07-23,2021-07-30,MSFT,LONG,MEDIUM,62.01,0.39,15.0,1.0,bull,17.7,276.9382,273.4713,5,-95.55,XLK
2021-07-27,2021-07-28,2021-08-04,MSFT,LONG,MEDIUM,62.01,0.41,15.0,1.0,bull,19.4,278.4994,275.0071,5,-95.77,XLK
2021-07-28,2021-07-29,2021-08-05,MSFT,LONG,MEDIUM,62.65,0.48,15.0,1.0,bull,18.3,275.8491,277.8962,5,56.12,XLK
2021-07-29,2021-07-30,2021-08-06,MSFT,LONG,MEDIUM,63.56,0.52,15.0,1.0,bull,17.7,274.818,277.8387,5,83.26,XLK
2021-07-30,2021-08-02,2021-08-09,MSFT,LONG,MEDIUM,63.56,0.55,15.0,1.0,bull,18.2,275.9648,276.7541,5,21.39,XLK
2021-08-02,2021-08-03,2021-08-10,MSFT,LONG,MEDIUM,60.64,0.56,15.0,1.0,bull,19.5,275.059,274.9399,5,-3.55,XLK
2021-08-03,2021-08-04,2021-08-11,MSFT,LONG,MEDIUM,60.64,0.43,15.0,1.0,bull,18.0,275.8299,275.4295,5,-11.32,XLK
2021-08-04,2021-08-05,2021-08-12,MSFT,LONG,MEDIUM,60.73,0.43,15.0,1.0,bull,18.0,276.4659,278.1747,5,46.65,XLK
2021-08-05,2021-08-06,2021-08-13,MSFT,LONG,MEDIUM,62.13,0.47,15.0,1.0,bull,17.3,278.0368,281.0926,5,83.88,XLK
2021-08-06,2021-08-09,2021-08-16,MSFT,LONG,MEDIUM,62.13,0.7,15.0,1.0,bull,16.1,279.2318,282.7723,5,96.79,XLK
2021-08-10,2021-08-11,2021-08-18,MSFT,LONG,MEDIUM,60.78,0.71,15.0,1.0,bull,16.8,276.784,279.5919,5,76.65,XLK
2021-08-11,2021-08-12,2021-08-19,MSFT,LONG,MEDIUM,63.36,0.85,15.0,1.0,bull,16.2,276.2251,285.4004,5,251.67,XLK
2021-08-12,2021-08-13,2021-08-20,MSFT,LONG,MEDIUM,61.32,0.82,15.0,1.0,bull,15.6,278.9715,292.6997,5,375.6,XLK
2021-08-13,2021-08-16,2021-08-23,MSFT,LONG,MEDIUM,61.06,0.65,15.0,1.0,bull,15.4,282.5468,292.9787,5,283.83,XLK
2021-08-16,2021-08-17,2021-08-24,MSFT,LONG,MEDIUM,61.06,0.75,15.0,1.0,bull,16.1,281.776,291.0265,5,253.28,XLK
2021-08-18,2021-08-19,2021-08-26,MSFT,LONG,MEDIUM,64.02,0.79,15.0,1.0,neutral,21.6,278.7427,287.6317,5,244.07,XLK
2021-08-19,2021-08-20,2021-08-27,MSFT,LONG,MEDIUM,60.73,0.65,15.0,1.0,neutral,21.7,289.3927,288.2375,5,-31.35,XLK
2021-10-01,2021-10-04,2021-10-11,MSFT,LONG,MEDIUM,60.75,0.77,6.0,0.4,bear,21.1,277.4973,282.9579,5,61.79,XLK
2021-10-08,2021-10-11,2021-10-18,MSFT,LONG,MEDIUM,60.93,0.74,6.0,0.4,bear,18.8,282.8271,295.5175,5,141.24,XLK
2021-10-11,2021-10-12,2021-10-19,MSFT,LONG,MEDIUM,63.09,0.79,6.0,0.4,bear,20.0,285.1636,296.4216,5,124.24,XLK
2021-10-12,2021-10-13,2021-10-20,MSFT,LONG,MEDIUM,62.33,0.87,6.0,0.4,bear,19.9,284.7486,295.633,5,120.18,XLK
2021-10-13,2021-10-14,2021-10-21,MSFT,LONG,MEDIUM,62.33,0.76,6.0,0.4,bear,18.6,288.9004,298.8546,5,108.49,XLK
2021-10-14,2021-10-15,2021-10-22,MSFT,LONG,MEDIUM,61.19,0.55,15.0,1.0,neutral,16.9,291.9224,297.3159,5,145.97,XLK
2021-10-15,2021-10-18,2021-10-25,MSFT,LONG,MEDIUM,62.33,0.46,15.0,1.0,neutral,16.3,293.1101,296.3254,5,86.71,XLK
2021-10-19,2021-10-20,2021-10-27,MSFT,LONG,MEDIUM,61.65,0.35,15.0,1.0,neutral,15.7,298.5558,310.7891,5,326.86,XLK
2021-10-20,2021-10-21,2021-10-28,MSFT,LONG,MEDIUM,60.3,0.54,15.0,1.0,neutral,15.5,296.5861,311.9239,5,411.59,XLK
2021-10-21,2021-10-22,2021-10-29,MSFT,LONG,MEDIUM,60.16,0.55,15.0,1.0,neutral,15.0,299.7048,318.9154,5,513.74,XLK
2021-10-22,2021-10-25,2021-11-01,MSFT,LONG,MEDIUM,60.16,0.58,15.0,1.0,neutral,15.4,298.7006,316.7516,5,482.25,XLK
2021-10-26,2021-10-27,2021-11-03,MSFT,LONG,MEDIUM,60.16,0.56,15.0,1.0,neutral,16.0,305.1118,321.2042,5,421.13,XLK
2021-10-28,2021-10-29,2021-11-05,MSFT,LONG,MEDIUM,60.16,0.45,15.0,1.0,bull,16.5,312.9617,323.1853,5,268.57,XLK
2021-10-29,2021-11-01,2021-11-08,MSFT,LONG,MEDIUM,60.03,0.39,15.0,1.0,bull,16.3,319.9426,324.0797,5,107.54,XLK
2021-11-10,2021-11-11,2021-11-18,MSFT,LONG,MEDIUM,61.83,0.49,15.0,1.0,bull,18.7,319.8364,328.7962,5,234.0,XLK
2021-11-11,2021-11-12,2021-11-19,MSFT,LONG,MEDIUM,61.83,0.61,15.0,1.0,bull,17.7,322.4144,330.5689,5,211.29,XLK
2021-11-12,2021-11-15,2021-11-22,MSFT,LONG,MEDIUM,62.44,0.59,15.0,1.0,bull,16.3,325.9096,327.4088,5,38.33,XLK
2021-12-01,2021-12-02,2021-12-09,MSFT,LONG,MEDIUM,61.4,0.59,10.5,0.7,neutral,31.1,319.5025,320.9248,5,26.1,XLK
2021-12-02,2021-12-03,2021-12-10,MSFT,LONG,MEDIUM,60.94,0.53,10.5,0.7,neutral,28.0,321.1374,330.0198,5,163.05,XLK
2021-12-06,2021-12-07,2021-12-14,MSFT,LONG,MEDIUM,60.94,0.89,10.5,0.7,neutral,27.2,320.7989,316.3388,5,-81.98,XLK
2021-12-20,2021-12-21,2021-12-29,MSFT,LONG,MEDIUM,61.31,1.0,15.0,1.0,neutral,22.9,312.7218,329.4513,5,451.83,XLK
2021-12-23,2021-12-27,2022-01-03,MSFT,LONG,MEDIUM,61.17,0.3,15.0,1.0,bull,18.0,324.4939,322.5144,5,-52.07,XLK
2022-01-05,2022-01-06,2022-01-13,MSFT,LONG,MEDIUM,62.32,0.48,15.0,1.0,neutral,19.7,302.9132,293.6592,5,-260.29,XLK
2022-01-21,2022-01-24,2022-01-31,MSFT,LONG,MEDIUM,62.08,0.91,10.5,0.7,neutral,28.9,282.6481,299.6133,5,355.74,XLK
2022-01-24,2022-01-25,2022-02-01,MSFT,LONG,HIGH,62.08,1.0,13.12,0.7,neutral,29.9,281.9902,297.4744,5,407.3,XLK
2022-01-25,2022-01-26,2022-02-02,MSFT,LONG,HIGH,62.08,1.01,5.25,0.28,bear,31.2,297.9219,302.0027,5,40.39,XLK
2022-01-27,2022-01-28,2022-02-04,MSFT,LONG,MEDIUM,60.13,0.63,4.2,0.28,bear,30.5,290.4155,294.7575,5,35.54,XLK
2022-02-17,2022-02-18,2022-02-28,MSFT,LONG,MEDIUM,62.5,0.71,4.2,0.28,bear,28.1,284.0564,288.4641,5,37.27,XLK
2022-02-18,2022-02-22,2022-03-01,MSFT,LONG,HIGH,62.5,1.06,5.25,0.28,bear,27.8,276.2535,284.7568,5,92.44,XLK
2022-02-22,2022-02-23,2022-03-02,MSFT,LONG,MEDIUM,62.5,0.63,4.2,0.28,bear,28.8,281.2745,289.8158,5,72.98,XLK
2022-02-23,2022-02-24,2022-03-03,MSFT,LONG,MEDIUM,62.5,0.91,4.2,0.28,bear,31.0,264.1468,285.6933,5,195.41,XLK
2022-02-24,2022-02-25,2022-03-04,MSFT,LONG,MEDIUM,60.73,0.43,4.2,0.28,bear,30.3,286.0822,279.8427,5,-52.89,XLK
2022-03-08,2022-03-09,2022-03-16,MSFT,LONG,HIGH,63.18,1.11,3.75,0.2,bear,35.1,274.7414,284.2162,5,74.49,XLK
2022-03-09,2022-03-10,2022-03-17,MSFT,LONG,MEDIUM,63.96,0.63,4.2,0.28,bear,32.5,274.3342,285.0174,5,94.28,XLK
2022-03-10,2022-03-11,2022-03-18,MSFT,LONG,MEDIUM,64.39,0.91,4.2,0.28,bear,30.2,279.1226,290.0474,5,94.75,XLK
2022-03-11,2022-03-14,2022-03-21,MSFT,LONG,HIGH,64.39,1.24,5.25,0.28,bear,30.8,271.7365,288.8213,5,189.79,XLK
2022-03-14,2022-03-15,2022-03-22,MSFT,LONG,HIGH,63.55,1.24,5.25,0.28,bear,31.8,271.7462,293.5519,5,241.68,XLK
2022-03-16,2022-03-17,2022-03-24,MSFT,LONG,MEDIUM,63.37,0.64,10.5,0.7,neutral,26.7,284.289,293.5906,5,199.62,XLK
2022-03-17,2022-03-18,2022-03-25,MSFT,LONG,MEDIUM,62.79,0.65,10.5,0.7,neutral,25.7,286.3052,293.1851,5,146.69,XLK
2022-03-18,2022-03-21,2022-03-28,MSFT,LONG,MEDIUM,62.79,0.5,15.0,1.0,neutral,23.9,289.7172,299.9625,5,310.4,XLK
2022-03-21,2022-03-22,2022-03-29,MSFT,LONG,MEDIUM,61.2,0.67,15.0,1.0,neutral,23.5,290.5992,304.5097,5,419.59,XLK
2022-03-22,2022-03-23,2022-03-30,MSFT,LONG,MEDIUM,61.66,0.81,15.0,1.0,neutral,22.9,291.2875,303.0133,5,355.82,XLK
2022-03-23,2022-03-24,2022-03-31,MSFT,LONG,MEDIUM,60.23,0.69,15.0,1.0,neutral,23.6,289.9596,297.6551,5,232.48,XLK
2022-03-24,2022-03-25,2022-04-01,MSFT,LONG,MEDIUM,60.23,0.49,15.0,1.0,neutral,21.7,295.8627,298.7268,5,85.64,XLK
2022-03-25,2022-03-28,2022-04-04,MSFT,LONG,MEDIUM,60.59,0.47,15.0,1.0,neutral,20.8,294.9902,304.0849,5,272.79,XLK
2022-04-07,2022-04-08,2022-04-18,MSFT,SHORT,MEDIUM,61.17,-0.52,15.0,1.0,bull,21.5,290.057,271.9109,5,566.31,XLK
2022-04-08,2022-04-11,2022-04-19,MSFT,SHORT,MEDIUM,61.17,-0.17,15.0,1.0,bull,21.2,281.706,276.5443,5,165.87,XLK
2022-04-11,2022-04-12,2022-04-20,MSFT,LONG,MEDIUM,60.1,0.33,15.0,1.0,neutral,24.4,280.3633,276.4636,5,-127.61,XLK
2022-04-21,2022-04-22,2022-04-29,MSFT,LONG,MEDIUM,61.18,0.83,15.0,1.0,neutral,22.7,273.0353,267.9292,5,-171.41,XLK
2022-04-22,2022-04-25,2022-05-02,MSFT,LONG,MEDIUM,63.3,0.77,10.5,0.7,neutral,28.2,264.9028,274.639,5,234.08,XLK
2022-04-25,2022-04-26,2022-05-03,MSFT,LONG,MEDIUM,62.87,0.54,10.5,0.7,neutral,27.0,268.9837,272.042,5,72.7,XLK
2022-04-26,2022-04-27,2022-05-04,MSFT,LONG,MEDIUM,62.25,0.73,10.5,0.7,neutral,33.5,273.4425,279.9586,5,150.72,XLK
2022-04-27,2022-04-28,2022-05-05,MSFT,LONG,MEDIUM,61.81,0.45,10.5,0.7,neutral,31.6,276.4376,267.7651,5,-202.38,XLK
2022-05-18,2022-05-19,2022-05-26,MSFT,LONG,HIGH,61.18,1.1,5.25,0.28,bear,31.0,246.6811,257.3086,5,138.0,XLK
2022-05-19,2022-05-20,2022-05-27,MSFT,LONG,HIGH,61.18,1.17,5.25,0.28,bear,29.4,249.9261,264.4115,5,185.65,XLK
2022-05-20,2022-05-23,2022-05-31,MSFT,LONG,HIGH,61.18,1.21,5.25,0.28,bear,29.4,248.2259,263.0857,5,191.53,XLK
2022-05-24,2022-05-25,2022-06-02,MSFT,LONG,HIGH,63.54,1.23,5.25,0.28,bear,29.5,250.8005,265.7082,5,190.86,XLK
2022-05-25,2022-05-26,2022-06-03,MSFT,LONG,HIGH,62.62,1.07,5.25,0.28,bear,28.4,254.8131,261.2955,5,81.83,XLK
2022-05-26,2022-05-27,2022-06-06,MSFT,LONG,MEDIUM,60.87,0.42,10.5,0.7,neutral,27.5,260.8466,260.0666,5,-19.58,XLK
2022-06-28,2022-06-29,2022-07-07,MSFT,LONG,MEDIUM,62.75,0.81,4.2,0.28,bear,28.4,250.2662,259.7278,5,98.09,XLK
2022-06-29,2022-06-30,2022-07-08,MSFT,LONG,MEDIUM,62.75,0.62,4.2,0.28,bear,28.2,249.7415,259.0117,5,96.34,XLK
2022-06-30,2022-07-01,2022-07-11,MSFT,LONG,MEDIUM,60.59,0.72,4.2,0.28,bear,28.7,249.1003,255.9636,5,71.43,XLK
2022-07-01,2022-07-05,2022-07-12,MSFT,LONG,MEDIUM,60.59,0.55,4.2,0.28,bear,26.7,248.8769,245.4738,5,-35.65,XLK
2022-07-12,2022-07-13,2022-07-20,MSFT,LONG,MEDIUM,61.08,0.71,10.5,0.7,neutral,27.3,243.0766,253.7959,5,287.13,XLK
2022-07-13,2022-07-14,2022-07-21,MSFT,LONG,MEDIUM,61.08,0.81,4.2,0.28,bear,26.8,243.4458,256.2829,5,137.47,XLK
2022-07-14,2022-07-15,2022-07-22,MSFT,LONG,MEDIUM,64.65,0.73,4.2,0.28,bear,26.4,248.4494,251.9476,5,36.67,XLK
2022-07-15,2022-07-18,2022-07-25,MSFT,LONG,MEDIUM,61.74,0.5,15.0,1.0,neutral,24.2,252.3648,250.467,5,-70.63,XLK
2022-07-21,2022-07-22,2022-07-29,MSFT,LONG,MEDIUM,62.0,0.59,15.0,1.0,neutral,23.1,257.6987,271.6691,5,509.86,XLK
2022-07-22,2022-07-25,2022-08-01,MSFT,LONG,MEDIUM,62.0,0.89,15.0,1.0,neutral,23.0,253.5792,269.0273,5,569.3,XLK
2022-07-25,2022-07-26,2022-08-02,MSFT,LONG,MEDIUM,63.19,0.73,15.0,1.0,neutral,23.4,252.4717,265.9405,5,496.7,XLK
2022-07-26,2022-07-27,2022-08-03,MSFT,LONG,MEDIUM,60.08,0.78,15.0,1.0,neutral,24.7,253.7347,273.3432,5,710.45,XLK
2022-07-27,2022-07-28,2022-08-04,MSFT,LONG,MEDIUM,62.38,0.61,15.0,1.0,neutral,23.2,262.0805,274.4851,5,449.54,XLK
2022-07-28,2022-07-29,2022-08-05,MSFT,LONG,MEDIUM,62.38,0.44,15.0,1.0,neutral,22.3,269.8044,273.7691,5,142.19,XLK
2022-08-01,2022-08-02,2022-08-09,MSFT,LONG,MEDIUM,64.88,0.4,15.0,1.0,bull,22.8,268.1528,273.1787,5,182.39,XLK
2022-08-02,2022-08-03,2022-08-10,MSFT,LONG,MEDIUM,64.88,0.44,15.0,1.0,bull,23.9,268.8912,279.8171,5,392.61,XLK
2022-08-03,2022-08-04,2022-08-11,MSFT,LONG,MEDIUM,62.43,0.43,15.0,1.0,bull,22.0,273.7879,277.7462,5,142.14,XLK
2022-08-04,2022-08-05,2022-08-12,MSFT,LONG,MEDIUM,65.3,0.52,15.0,1.0,bull,21.4,271.2132,282.4783,5,410.2,XLK
2022-08-05,2022-08-08,2022-08-15,MSFT,LONG,MEDIUM,64.03,0.65,15.0,1.0,bull,21.1,275.9739,283.9878,5,286.64,XLK
2022-08-08,2022-08-09,2022-08-16,MSFT,LONG,MEDIUM,64.81,0.51,15.0,1.0,bull,21.3,271.6893,283.2525,5,416.99,XLK
2022-08-09,2022-08-10,2022-08-17,MSFT,LONG,MEDIUM,62.72,0.46,15.0,1.0,bull,21.8,279.9768,282.5057,5,88.77,XLK
2022-08-10,2022-08-11,2022-08-18,MSFT,LONG,MEDIUM,62.61,0.3,15.0,1.0,bull,19.7,282.5806,281.3905,5,-42.66,XLK
2022-08-11,2022-08-12,2022-08-19,MSFT,LONG,MEDIUM,61.19,0.2,15.0,1.0,bull,20.2,280.278,277.4921,5,-99.39,XLK
2022-09-27,2022-09-28,2022-10-05,MSFT,LONG,HIGH,60.38,1.12,5.25,0.28,bear,32.6,230.5654,241.6601,5,169.4,XLK
2022-09-29,2022-09-30,2022-10-07,MSFT,LONG,MEDIUM,61.76,0.86,4.2,0.28,bear,31.8,232.0064,227.1527,5,-59.09,XLK
2022-09-30,2022-10-03,2022-10-10,MSFT,LONG,MEDIUM,61.76,0.68,4.2,0.28,bear,31.6,229.2023,222.3137,5,-84.67,XLK
2022-10-17,2022-10-18,2022-10-25,MSFT,LONG,MEDIUM,60.56,0.77,4.2,0.28,bear,31.4,236.8258,243.0759,5,74.3,XLK
2022-10-18,2022-10-19,2022-10-26,MSFT,LONG,MEDIUM,61.31,0.68,10.5,0.7,neutral,30.5,230.7893,224.3211,5,-197.71,XLK
2022-11-01,2022-11-02,2022-11-09,MSFT,LONG,MEDIUM,62.35,0.27,10.5,0.7,neutral,25.8,223.4092,217.7171,5,-179.6,XLK
2022-11-02,2022-11-03,2022-11-10,MSFT,LONG,MEDIUM,62.35,0.59,10.5,0.7,neutral,25.9,214.2863,235.6283,5,697.36,XLK
2022-11-03,2022-11-04,2022-11-11,MSFT,LONG,MEDIUM,60.09,1.0,4.2,0.28,bear,25.3,211.8133,239.6333,5,365.81,XLK
2022-11-04,2022-11-07,2022-11-14,MSFT,LONG,MEDIUM,61.94,0.84,15.0,1.0,neutral,24.5,216.1362,234.2415,5,839.22,XLK
2022-11-07,2022-11-08,2022-11-15,MSFT,LONG,MEDIUM,60.63,0.91,15.0,1.0,neutral,24.4,222.6692,234.6488,5,544.74,XLK
2022-11-08,2022-11-09,2022-11-16,MSFT,LONG,MEDIUM,60.83,0.82,10.5,0.7,neutral,25.5,221.3743,235.0767,5,439.45,XLK
2022-11-09,2022-11-10,2022-11-17,MSFT,LONG,MEDIUM,63.55,0.86,4.2,0.28,bear,26.1,229.2218,235.0281,5,70.98,XLK
2022-11-16,2022-11-17,2022-11-25,MSFT,LONG,MEDIUM,60.34,0.4,15.0,1.0,bull,24.1,232.1622,240.6782,5,383.61,XLK
2022-11-17,2022-11-18,2022-11-28,MSFT,LONG,MEDIUM,60.84,0.43,15.0,1.0,bull,23.9,237.7569,235.1059,5,-117.42,XLK
2022-11-22,2022-11-23,2022-12-01,MSFT,LONG,MEDIUM,60.34,0.51,15.0,1.0,bull,21.3,239.319,247.68,5,367.11,XLK
2022-11-23,2022-11-25,2022-12-02,MSFT,LONG,MEDIUM,61.15,0.31,15.0,1.0,bull,20.4,241.4671,248.0009,5,285.48,XLK
2022-11-25,2022-11-28,2022-12-05,MSFT,LONG,MEDIUM,62.08,0.26,15.0,1.0,bull,20.5,240.2662,243.3136,5,133.49,XLK
2022-12-07,2022-12-08,2022-12-15,MSFT,LONG,MEDIUM,61.08,0.23,15.0,1.0,neutral,22.7,239.0554,242.1563,5,137.4,XLK
2022-12-08,2022-12-09,2022-12-16,MSFT,LONG,MEDIUM,63.8,0.26,15.0,1.0,neutral,22.3,238.9187,237.9553,5,-43.35,XLK
2022-12-12,2022-12-13,2022-12-20,MSFT,LONG,MEDIUM,61.01,0.26,15.0,1.0,bull,25.0,255.5074,235.1448,5,-854.85,XLK
2022-12-14,2022-12-15,2022-12-22,MSFT,LONG,MEDIUM,60.19,0.42,15.0,1.0,bull,21.1,247.7256,231.6341,5,-698.84,XLK
2022-12-16,2022-12-19,2022-12-27,MSFT,LONG,MEDIUM,61.31,0.65,15.0,1.0,neutral,22.6,239.075,230.438,5,-378.79,XLK
2022-12-19,2022-12-20,2022-12-28,MSFT,LONG,MEDIUM,61.31,0.61,15.0,1.0,neutral,22.4,233.7439,228.0749,5,-252.41,XLK
2022-12-20,2022-12-21,2022-12-29,MSFT,LONG,MEDIUM,60.3,0.7,15.0,1.0,neutral,21.5,235.9798,234.3765,5,-71.26,XLK
2022-12-22,2022-12-23,2023-01-03,MSFT,LONG,MEDIUM,61.52,0.48,15.0,1.0,neutral,22.0,230.5317,232.9859,5,109.48,XLK
2022-12-28,2022-12-29,2023-01-06,MSFT,LONG,MEDIUM,61.84,0.57,15.0,1.0,neutral,22.1,230.0825,218.7391,5,-505.81,XLK
2022-12-29,2022-12-30,2023-01-09,MSFT,LONG,MEDIUM,62.14,0.5,15.0,1.0,neutral,21.4,232.5821,220.8688,5,-522.37,XLK
2023-01-03,2023-01-04,2023-01-11,MSFT,LONG,MEDIUM,62.82,0.86,6.0,0.4,bear,22.9,226.7922,229.2808,5,45.23,XLK
2023-01-04,2023-01-05,2023-01-12,MSFT,LONG,MEDIUM,63.55,0.77,6.0,0.4,bear,22.0,221.8322,231.9453,5,185.84,XLK
2023-01-05,2023-01-06,2023-01-13,MSFT,LONG,MEDIUM,61.18,0.37,6.0,0.4,bear,22.5,217.7314,232.6455,5,276.0,XLK
2023-01-06,2023-01-09,2023-01-17,MSFT,LONG,MEDIUM,61.18,0.54,15.0,1.0,neutral,21.1,221.0999,233.7347,5,578.39,XLK
2023-01-09,2023-01-10,2023-01-18,MSFT,LONG,MEDIUM,60.73,0.45,15.0,1.0,neutral,22.0,222.379,229.3197,5,316.64,XLK
2023-01-10,2023-01-11,2023-01-19,MSFT,LONG,MEDIUM,61.18,0.56,15.0,1.0,neutral,20.6,225.8256,225.5464,5,-13.05,XLK
2023-01-20,2023-01-23,2023-01-30,MSFT,LONG,MEDIUM,61.56,0.49,15.0,1.0,neutral,19.9,235.4038,236.0298,5,27.14,XLK
2023-01-23,2023-01-24,2023-01-31,MSFT,LONG,MEDIUM,64.45,0.52,15.0,1.0,neutral,19.8,236.7708,240.9894,5,184.5,XLK
2023-01-24,2023-01-25,2023-02-01,MSFT,LONG,MEDIUM,60.7,0.59,15.0,1.0,neutral,19.2,228.9402,245.7934,5,762.93,XLK
2023-01-27,2023-01-30,2023-02-06,MSFT,LONG,MEDIUM,63.1,0.45,15.0,1.0,bull,18.5,238.7332,249.7028,5,483.68,XLK
2023-02-21,2023-02-22,2023-03-01,MSFT,LONG,MEDIUM,62.01,0.36,15.0,1.0,neutral,22.9,248.7083,240.0916,5,-367.39,XLK
2023-03-08,2023-03-09,2023-03-16,MSFT,LONG,MEDIUM,60.65,0.75,15.0,1.0,neutral,19.1,250.4017,269.2707,5,793.59,XLK
2023-03-09,2023-03-10,2023-03-17,MSFT,LONG,MEDIUM,61.76,0.7,15.0,1.0,neutral,22.6,245.762,272.4197,5,1139.82,XLK
2023-03-10,2023-03-13,2023-03-20,MSFT,LONG,MEDIUM,61.76,0.83,15.0,1.0,neutral,24.8,242.16,265.4004,5,1004.42,XLK
2023-03-15,2023-03-16,2023-03-23,MSFT,LONG,MEDIUM,60.54,0.4,4.2,0.28,bear,26.1,259.5927,270.6941,5,129.1,XLK
2023-06-16,2023-06-20,2023-06-27,MSFT,LONG,MEDIUM,62.21,0.26,15.0,1.0,bull,13.5,332.8493,326.8894,5,-197.24,XLK
2023-06-20,2023-06-21,2023-06-28,MSFT,LONG,MEDIUM,62.4,0.15,15.0,1.0,bull,13.9,329.9654,328.14,5,-61.12,XLK
2023-06-21,2023-06-22,2023-06-29,MSFT,LONG,MEDIUM,62.4,0.29,15.0,1.0,bull,13.2,327.7581,327.3584,5,-13.69,XLK
2023-07-03,2023-07-05,2023-07-12,MSFT,SHORT,MEDIUM,60.33,-0.01,15.0,1.0,bull,13.6,327.3975,330.7795,5,-113.51,XLK
2023-07-06,2023-07-07,2023-07-14,MSFT,LONG,MEDIUM,61.59,0.14,15.0,1.0,bull,15.4,332.8592,337.3144,5,145.87,XLK
2023-07-07,2023-07-10,2023-07-17,MSFT,LONG,MEDIUM,61.59,0.14,15.0,1.0,bull,14.8,328.229,337.7932,5,318.12,XLK
2023-07-20,2023-07-21,2023-07-28,MSFT,LONG,MEDIUM,60.04,0.42,15.0,1.0,bull,14.0,342.5019,330.6022,5,-382.8,XLK
2023-07-21,2023-07-24,2023-07-31,MSFT,LONG,MEDIUM,60.04,0.55,15.0,1.0,bull,13.6,339.2648,328.2084,5,-358.15,XLK
2023-08-01,2023-08-02,2023-08-09,MSFT,LONG,MEDIUM,61.53,0.64,15.0,1.0,bull,13.9,327.2775,314.8328,5,-414.71,XLK
2023-08-03,2023-08-04,2023-08-11,MSFT,LONG,MEDIUM,61.23,0.6,15.0,1.0,neutral,15.9,325.5608,313.6407,5,-397.97,XLK
2023-08-08,2023-08-09,2023-08-16,MSFT,LONG,MEDIUM,62.11,0.6,15.0,1.0,neutral,16.0,320.2539,313.7075,5,-221.62,XLK
2023-08-16,2023-08-17,2023-08-24,MSFT,LONG,MEDIUM,60.57,0.65,15.0,1.0,neutral,16.8,315.1025,313.2865,5,-62.25,XLK
2023-08-17,2023-08-18,2023-08-25,MSFT,LONG,MEDIUM,60.57,0.63,15.0,1.0,neutral,17.9,309.1551,316.2336,5,245.12,XLK
2023-08-18,2023-08-21,2023-08-28,MSFT,LONG,MEDIUM,60.57,0.85,15.0,1.0,neutral,17.3,312.5368,316.9386,5,150.72,XLK
2023-08-21,2023-08-22,2023-08-29,MSFT,LONG,MEDIUM,61.99,0.67,15.0,1.0,neutral,17.1,319.9783,321.5502,5,52.7,XLK
2023-08-23,2023-08-24,2023-08-31,MSFT,LONG,MEDIUM,60.41,0.46,15.0,1.0,neutral,16.0,327.2037,320.9137,5,-209.46,XLK
2023-08-31,2023-09-01,2023-09-11,MSFT,LONG,MEDIUM,61.42,0.42,15.0,1.0,neutral,13.6,325.6897,330.8811,5,171.32,XLK
2023-09-01,2023-09-05,2023-09-12,MSFT,LONG,MEDIUM,61.42,0.5,15.0,1.0,neutral,13.1,323.4189,324.8399,5,46.91,XLK
2023-09-05,2023-09-06,2023-09-13,MSFT,LONG,MEDIUM,61.42,0.51,15.0,1.0,neutral,14.0,327.7247,329.0404,5,43.01,XLK
2023-09-06,2023-09-07,2023-09-14,MSFT,LONG,MEDIUM,62.33,0.53,15.0,1.0,neutral,14.4,325.6701,331.6252,5,196.85,XLK
2023-09-07,2023-09-08,2023-09-15,MSFT,LONG,MEDIUM,62.33,0.65,15.0,1.0,neutral,14.4,324.4904,323.3224,5,-38.95,XLK
2023-09-08,2023-09-11,2023-09-18,MSFT,LONG,MEDIUM,62.33,0.59,15.0,1.0,neutral,13.8,331.5191,322.1865,5,-305.26,XLK
2023-09-14,2023-09-15,2023-09-22,MSFT,LONG,MEDIUM,60.24,0.47,15.0,1.0,neutral,12.8,331.2046,310.3884,5,-684.14,XLK
